AGYTYP,AGYTYPT,AGY,AGYT,AGYSUB,AGYSUBT,agy_typ,agy_typ2
3,Medium Independent Agencies (100-999 employees),SK,SK-CONSUMER PRODUCT SAFETY COMMISSION,SK00,SK00-CONSUMER PRODUCT SAFETY COMMISSION,Health and Social Welfare,Health and Social Welfare
3,Medium Independent Agencies (100-999 employees),SS,SS-SELECTIVE SERVICE SYSTEM,SS00,SS00-SELECTIVE SERVICE SYSTEM,Defense,Defense
3,Medium Independent Agencies (100-999 employees),TB,TB-NATIONAL TRANSPORTATION SAFETY BOARD,TB00,TB00-NATIONAL TRANSPORTATION SAFETY BOARD,Health and Social Welfare,Health and Social Welfare
3,Medium Independent Agencies (100-999 employees),TC,TC-U.S. TARIFF COMMISSION,TC00,TC00-U.S. INTERNATIONAL TRADE COMMISSION,Commerce and Information,Commerce and Information
3,Medium Independent Agencies (100-999 employees),TC,TC-U.S. INTERNATIONAL TRADE COMMISSION,TC00,TC00-U.S. INTERNATIONAL TRADE COMMISSION,Commerce and Information,Commerce and Information
3,Medium Independent Agencies (100-999 employees),TN,TN-OFFICE OF THE U.S. TRADE REPRESENTATIVE,TN00,TN00-OFFICE OF THE U.S. TRADE REPRESENTATIVE,Commerce and Information,Commerce and Information
3,Medium Independent Agencies (100-999 employees),TN,TN-OFFICE OF THE SPECIAL REPRESENTATIVE FOR TRADE NEGOTIATIONS,TN00,TN00-OFFICE OF THE U.S. TRADE REPRESENTATIVE,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),AB,AB-AMERICAN BATTLE MONUMENTS COMMISSION,AB00,AB00-AMERICAN BATTLE MONUMENTS COMMISSION,Defense,Defense
4,Small Independent Agencies (less than 100 employees),AC,AC-ADVISORY COMMISSION ON INTERGOVERNMENTAL RELATIONS,AC00,AC00-ADVISORY COMMISSION ON INTERGOVERNMENTAL RELATIONS,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),AI,AI-U.S. INSTITUTE OF PEACE,AI00,AI00-U.S. INSTITUTE OF PEACE,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),AN,AN-AFRICAN DEVELOPMENT FOUNDATION,AN00,AN00-AFRICAN DEVELOPMENT FOUNDATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),AP,AP-APPALACHIAN REGIONAL COMMISSION,AP00,AP00-APPALACHIAN REGIONAL COMMISSION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),AW,AW-ARCTIC RESEARCH COMMISSION,AW00,AW00-ARCTIC RESEARCH COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),BK,BK-JAMES MADISON MEMORIAL FELLOWSHIP FOUNDATION,BK00,BK00-JAMES MADISON MEMORIAL FELLOWSHIP FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),BT,BT-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,BT00,BT00-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),BW,BW-NUCLEAR WASTE TECHNICAL REVIEW BOARD,BW00,BW00-NUCLEAR WASTE TECHNICAL REVIEW BOARD,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),BZ,BZ-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,BZ00,BZ00-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),CC,CC-COMMISSION ON CIVIL RIGHTS,CC00,CC00-COMMISSION ON CIVIL RIGHTS,Health and Social Welfare,Crime and Law
4,Small Independent Agencies (less than 100 employees),CE,CE-COUNCIL OF ECONOMIC ADVISERS,CE00,CE00-COUNCIL OF ECONOMIC ADVISERS,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),CF,CF-COMMISSION OF FINE ARTS,CF00,CF00-COMMISSION OF FINE ARTS,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),CG,CG-COMMISSION ON CENTRAL INTELLIGENCE AGENCY ACTIVITIES WITHIN THE UNITED STAT,CG00,CG00-NATIONAL EDUCATION GOALS PANEL,Crime and Law,Education
4,Small Independent Agencies (less than 100 employees),CG,CG-NATIONAL EDUCATION GOALS PANEL,CG00,CG00-NATIONAL EDUCATION GOALS PANEL,Crime and Law,Education
4,Small Independent Agencies (less than 100 employees),CX,CX-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,CX00,CX00-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,Education,Education
4,Small Independent Agencies (less than 100 employees),EK,EK-ASSASSINATIONS RECORDS REVIEW BOARD/JOHN F. KENNEDY ASSASSINATION RECORDS R,EK00,EK00-ASSASSINATIONS RECORDS REVIEW BOARD/JOHN F. KENNEDY ASSASSINATION RECORDS REVIEW BOARD,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),EO,EO-MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY,EO00,EO00-MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),EQ,EQ-COUNCIL ON ENVIRONMENTAL QUALITY/OFFICE OF ENVIRONMENTAL QUALITY,EQ00,EQ00-COUNCIL ON ENVIRONMENTAL QUALITY/OFFICE OF ENVIRONMENTAL QUALITY,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),EQ,EQ-COUNCIL ON ENVIRONMENTAL QUALITY,EQ00,EQ00-COUNCIL ON ENVIRONMENTAL QUALITY/OFFICE OF ENVIRONMENTAL QUALITY,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),EV,EV-CIVIL LIBERTIES PUBLIC EDUCATION FUND BOARD,EV00,EV00-CIVIL LIBERTIES PUBLIC EDUCATION FUND BOARD,Education,Education
4,Small Independent Agencies (less than 100 employees),EW,EW-TRADE AND DEVELOPMENT AGENCY,EW00,EW00-TRADE AND DEVELOPMENT AGENCY,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),EX,EX-EXECUTIVE RESIDENCE AT THE WHITE HOUSE,EX00,EX00-EXECUTIVE RESIDENCE AT THE WHITE HOUSE,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),EX,EX-EXECUTIVE MANSION AND GROUNDS,EX00,EX00-EXECUTIVE RESIDENCE AT THE WHITE HOUSE,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),FI,FI-FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,FI00,FI00-FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,"Money, Finance, and Banking","Money, Finance, and Banking"
4,Small Independent Agencies (less than 100 employees),FJ,FJ-CHEMICAL SAFETY AND HAZARD INVESTIGATION BOARD,FJ00,FJ00-CHEMICAL SAFETY AND HAZARD INVESTIGATION BOARD,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),FK,FK-FARM CREDIT SYSTEM INSURANCE CORPORATION,FK00,FK00-FARM CREDIT SYSTEM INSURANCE CORPORATION,"Money, Finance, and Banking","Money, Finance, and Banking"
4,Small Independent Agencies (less than 100 employees),FW,FW-OFFICE OF SPECIAL COUNSEL,FW00,FW00-OFFICE OF SPECIAL COUNSEL,Crime and Law,Crime and Law
4,Small Independent Agencies (less than 100 employees),GE,GE-BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FOUNDATION,GE00,GE00-BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),GG,GG-OFFICE OF GOVERNMENT ETHICS,GG00,GG00-OFFICE OF GOVERNMENT ETHICS,Crime and Law,Crime and Law
4,Small Independent Agencies (less than 100 employees),GX,GX-INTERNATIONAL BOUNDARY COMMISSION:  UNITED STATES AND CANADA,GX00,GX00-INTERNATIONAL BOUNDARY COMMISSION:  UNITED STATES AND CANADA,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),GY,GY-INTERNATIONAL JOINT COMMISSION:  UNITED STATES AND CANADA,GY00,GY00-INTERNATIONAL JOINT COMMISSION:  UNITED STATES AND CANADA,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),HB,HB-COMMITTEE FOR PURCHASE OF PRODUCTS AND SERVICES OF THE BLIND AND OTHER SEVE,HB00,HB00-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),HB,HB-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,HB00,HB00-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),HP,HP-ADVISORY COUNCIL ON HISTORIC PRESERVATION,HP00,HP00-ADVISORY COUNCIL ON HISTORIC PRESERVATION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),HT,HT-HARRY S. TRUMAN SCHOLARSHIP FOUNDATION,HT00,HT00-HARRY S. TRUMAN SCHOLARSHIP FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),IF,IF-INTER-AMERICAN FOUNDATION,IF00,IF00-INTER-AMERICAN FOUNDATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),MA,MA-MARINE MAMMAL COMMISSION,MA00,MA00-MARINE MAMMAL COMMISSION,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),NK,NK-NATIONAL COUNCIL ON THE HANDICAPPED,NK00,NK00-NATIONAL COUNCIL ON DISABILITY,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),NK,NK-NATIONAL COUNCIL ON DISABILITY,NK00,NK00-NATIONAL COUNCIL ON DISABILITY,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),NM,NM-NATIONAL MEDIATION BOARD,NM00,NM00-NATIONAL MEDIATION BOARD,Work and Labor,Work and Labor
4,Small Independent Agencies (less than 100 employees),NP,NP-NATIONAL CAPITAL PLANNING COMMISSION,NP00,NP00-NATIONAL CAPITAL PLANNING COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),NS,NS-NATIONAL SECURITY COUNCIL,NS00,NS00-NATIONAL SECURITY COUNCIL,Defense,Defense
4,Small Independent Agencies (less than 100 employees),OS,OS-OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION,OS00,OS00-OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION,Work and Labor,Work and Labor
4,Small Independent Agencies (less than 100 employees),RE,RE-OFFICE OF NAVAJO AND HOPI INDIAN RELOCATION,RE00,RE00-OFFICE OF NAVAJO AND HOPI INDIAN RELOCATION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),RE,RE-NAVAJO AND HOPI INDIAN RELOCATION COMMISSION,RE00,RE00-OFFICE OF NAVAJO AND HOPI INDIAN RELOCATION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),RS,RS-UNKNOWN,RS00,RS00-FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),RS,RS-FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,RS00,RS00-FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),TS,TS-OFFICE OF SCIENCE AND TECHNOLOGY POLICY,TS00,TS00-OFFICE OF SCIENCE AND TECHNOLOGY POLICY,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),UJ,UJ-JAPAN-UNITED STATES FRIENDSHIP COMMISSION,UJ00,UJ00-JAPAN-UNITED STATES FRIENDSHIP COMMISSION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),UT,UT-UTAH RECLAMATION MITIGATION AND CONSERVATION COMMISSION,UT00,UT00-UTAH RECLAMATION MITIGATION AND CONSERVATION COMMISSION,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),ZI,ZI-NATIONAL GAMBLING IMPACT STUDY COMMISSION,ZI00,ZI00-NATIONAL GAMBLING IMPACT STUDY COMMISSION,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),ZK,ZK-COMMISSION ON THE ADVANCEMENT OF FEDERAL LAW ENFORCEMENT,ZK00,ZK00-COMMISSION ON THE ADVANCEMENT OF FEDERAL LAW ENFORCEMENT,Crime and Law,Crime and Law
4,Small Independent Agencies (less than 100 employees),ZL,ZL-MEDICARE PAYMENT ADVISORY COMMISSION,ZL00,ZL00-MEDICARE PAYMENT ADVISORY COMMISSION,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF**,AF**-UNSPECIFIED,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF09,AF09-AIR FORCE PERSONNEL CENTER,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3N,"AF3N-AIR FORCE ELEMENTS, U.S. ATLANTIC COMMAND",Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGDM,AGDM-MANAGEMENT SUPPORT STAFF,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGSC,AGSC-NATIONAL SHEEP INDUSTRY IMPROVEMENT CENTER,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD17,DD17-TRICARE SUPPORT OFFICE,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD61,DD61-DEFENSE THREAT REDUCTION AGENCY,Defense,Defense
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEI,EDEI-OFFICE OF THE CHIEF INFORMATION OFFICER,Education,Management and Administration
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEN,EDEN-STUDENT FINANCIAL ASSISTANCE,Education,Education
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE32,HE32-SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU**,HU**-UNSPECIFIED,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU01,HU01-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR NEW ENGLAND,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU02,HU02-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR NEW YORK/NEW JERSEY,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU03,HU03-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR MID-ATLANTIC,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU04,HU04-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR SOUTHEAST/CARIBBEAN,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU05,HU05-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR MIDWEST,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU06,HU06-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR SOUTHWEST,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU07,HU07-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR GREAT PLAINS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU08,HU08-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR ROCKY MOUNTAINS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU09,HU09-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR PACIFIC/HAWAII,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU10,HU10-OFFICE OF THE SENIOR COMMUNITY BUILDER/COORDINATOR FOR NORTHWEST/ALASKA,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HULL,HULL-OFFICE OF LEAD HAZARD CONTROL,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TRTG,TRTG-OFFICE OF THE INSPECTOR GENERAL FOR TAX ADMINISTRATION,"Money, Finance, and Banking",Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABF,VABF-DEPUTY ASSISTANT SECRETARY FOR OFFICE OF RESOLUTION MANAGEMENT,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAEA,VAEA-IMMEDIATE OFFICE OF THE ASSISTANT SECRETARY FOR INFORMATION AND TECHNOLOGY,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAEB,VAEB-DEPUTY ASSISTANT SECRETARY FOR INFORMATION AND TECHNOLOGY,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),AM,AM-U.S. INTERNATIONAL DEVELOPMENT COOPERATION AGENCY,AM00,AM00-AGENCY FOR INTERNATIONAL DEVELOPMENT,Foreign Affairs,Foreign Affairs
2,Large Independent Agencies (1000 or more employees),AM,AM-U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT,AM00,AM00-AGENCY FOR INTERNATIONAL DEVELOPMENT,Foreign Affairs,Foreign Affairs
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS14,GS14-OFFICE OF THE CHIEF PEOPLE OFFICER,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS21,GS21-OFFICE OF SMART CARD INITIATIVES,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS26,GS26-OFFICE OF GOVERNMENTWIDE POLICY,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS29,GS29-OFFICE OF CHILDCARE,Management and Administration,Management and Administration
3,Medium Independent Agencies (100-999 employees),AH,AH-NATIONAL FOUNDATION ON THE ARTS AND THE HUMANITIES,AH03,AH03-INSTITUTE OF MUSEUM AND LIBRARY SERVICES,"Research, Arts, and Sciences","Research, Arts, and Sciences"
3,Medium Independent Agencies (100-999 employees),FT,FT-FEDERAL TRADE COMMISSION,FT00,FT00-FEDERAL TRADE COMMISSION,Commerce and Information,Commerce and Information
3,Medium Independent Agencies (100-999 employees),GJ,GJ-PRESIDIO TRUST,GJ00,GJ00-PRESIDIO TRUST,Nature and Resources,Nature and Resources
3,Medium Independent Agencies (100-999 employees),NF,NF-NATIONAL SCIENCE FOUNDATION,NF00,NF00-NATIONAL SCIENCE FOUNDATION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),BF,BF-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,BF00,BF00-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGDA,AGDA-DEPARTMENTAL ADMINISTRATION,Nature and Resources,Management and Administration
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,AR**,AR**-UNSPECIFIED,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAT,ARAT-U.S. ARMY TEST AND EVALUATION COMMAND,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD01,DD01-OFFICE OF THE SECRETARY OF DEFENSE,Defense,Management and Administration
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD06,DD06-DEFENSE SECURITY COOPERATION AGENCY,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD25,DD25-DEFENSE LEGAL SERVICES AGENCY,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD58,DD58-DEFENSE PRISONER OF WAR/MISSING PERSONNEL OFFICE,Defense,Defense
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLED,DLED-PRESIDENTIAL TASK FORCE ON EMPLOYMENT OF ADULTS WITH DISABLILITES,Work and Labor,Work and Labor
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUNN,HUNN-OFFICE OF THE CHIEF PROCUREMENT OFFICER,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUQQ,HUQQ-OFFICE OF THE CHIEF INFORMATION OFFICER,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUYY,HUYY-OFFICE OF MULTIFAMILY HOUSING ASSISTANCE RESTRUCTURING,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABD,VABD-DEPUTY ASSISTANT SECRETARY FOR EQUAL OPPORTUNITY,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABG,VABG-SHARED SERVICE CENTER,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VADD,VADD-DEPUTY ASSISTANT SECRETARY FOR FINANCE,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAHB,VAHB-DEPUTY ASSISTANT SECRETARY FOR PROGRAM AND DATA ANALYSIS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAHC,VAHC-DEPUTY ASSISTANT SECRETARY FOR PLANNING AND EVALUATION,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAPA,VAPA-NATIONAL CEMETERY ADMINISTRATION,Health and Social Welfare,Health and Social Welfare
2,Large Independent Agencies (1000 or more employees),IB,IB-INTERNATIONAL COMMUNICATION AGENCY,IB00,IB00-BROADCASTING BOARD OF GOVERNORS,Foreign Affairs,Foreign Affairs
2,Large Independent Agencies (1000 or more employees),IB,IB-BROADCASTING BOARD OF GOVERNORS,IB00,IB00-BROADCASTING BOARD OF GOVERNORS,Foreign Affairs,Foreign Affairs
3,Medium Independent Agencies (100-999 employees),FQ,FQ-COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,FQ01,FQ01-OFFICE OF THE DIRECTOR,Crime and Law,Management and Administration
3,Medium Independent Agencies (100-999 employees),FQ,FQ-COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,FQ02,FQ02-PRETRIAL SERVICES AGENCY,Crime and Law,Crime and Law
3,Medium Independent Agencies (100-999 employees),FW,FW-OFFICE OF SPECIAL COUNSEL,FW00,FW00-OFFICE OF SPECIAL COUNSEL,Crime and Law,Crime and Law
3,Medium Independent Agencies (100-999 employees),GB,GB-OVERSEAS PRIVATE INVESTMENT CORPORATION,GB00,GB00-OVERSEAS PRIVATE INVESTMENT CORPORATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),AB,AB-AMERICAN BATTLE MONUMENTS COMMISSION,AB**,AB**-UNSPECIFIED,Defense,Defense
4,Small Independent Agencies (less than 100 employees),PC,PC-PANAMA CANAL COMPANY,PC00,PC00-PANAMA CANAL COMMISSION,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),PC,PC-PANAMA CANAL COMMISSION,PC00,PC00-PANAMA CANAL COMMISSION,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),ZN,ZN-TRADE DEFICIT REVIEW COMMISSION,ZN00,ZN00-TRADE DEFICIT REVIEW COMMISSION,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),ZP,ZP-U.S. COMMISSION ON INTERNATIONAL RELIGIOUS FREEDOM,ZP00,ZP00-U.S. COMMISSION ON INTERNATIONAL RELIGIOUS FREEDOM,Foreign Affairs,Foreign Affairs
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0U,AF0U-HQ AIR INTELLIGENCE AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3Y,AF3Y-AIR FORCE FREQUENCY MANAGEMENT CENTER,Defense,Defense
1,Cabinet Level Agencies,CM,CM-DEPARTMENT OF COMMERCE,CM65,CM65-ECONOMICS AND STATISTICS ADMINISTRATION,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD63,DD63-DEFENSE CONTRACT MANAGEMENT AGENCY,Defense,Defense
1,Cabinet Level Agencies,DJ,DJ-DEPARTMENT OF JUSTICE,DJ11,DJ11-U.S. TRUSTEE PROGRAM,Crime and Law,Crime and Law
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLEH,DLEH-OFFICE OF DISABILITY EMPLOYMENT POLICY,Work and Labor,Work and Labor
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLNS,DLNS-NATIONAL SKILL STANDARDS BOARD,Work and Labor,Work and Labor
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE**,HE**-UNSPECIFIED,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE33,HE33-AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,Health and Social Welfare,Health and Social Welfare
